Course,Title,Units,Lec/Sec,Days,Begin,End,Bldg/Room,Location,Instructor(s),
36783,Graphical Models,6,A4,TR,10:30AM,11:50AM,PH 226B,"Pittsburgh, Pennsylvania",Sadeghi,
36794,Astrostatistics:,6,,,,,,,,
,Astrostatics,,A4,TR,03:00PM,04:20PM,PH 226A,"Pittsburgh, Pennsylvania",Cisewski,
36795,Independent Study,0-36,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Instructor TBA,
,,,B,TBA,,,TBA,"Pittsburgh, Pennsylvania",Shalizi,
,,,C,TBA,,,TBA,"Pittsburgh, Pennsylvania","Eddy, Thomas",
36835,Foundations of Statistics Seminar,12,A,MW,01:30PM,02:50PM,BH 150,"Pittsburgh, Pennsylvania",Seidenfeld,
36995,Reading and Research,Jan-48,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Eddy,
,,,B,TBA,,,TBA,"Pittsburgh, Pennsylvania",Greenhouse,
,,,C,TBA,,,TBA,"Pittsburgh, Pennsylvania",Junker,
,,,D,TBA,,,TBA,"Pittsburgh, Pennsylvania",Lehoczky,
,,,E,TBA,,,TBA,"Pittsburgh, Pennsylvania",Roeder,
,,,F,TBA,,,TBA,"Pittsburgh, Pennsylvania",Schervish,
,,,G,TBA,,,TBA,"Pittsburgh, Pennsylvania",Wasserman,
,,,H,TBA,,,TBA,"Pittsburgh, Pennsylvania",Kass,
,,,I,TBA,,,TBA,"Pittsburgh, Pennsylvania",Fienberg,
,,,J,TBA,,,TBA,"Pittsburgh, Pennsylvania",Genovese,
,,,K,TBA,,,TBA,"Pittsburgh, Pennsylvania",Kadane,
,,,L,TBA,,,TBA,"Pittsburgh, Pennsylvania",Lee,
,,,M,TBA,,,TBA,"Pittsburgh, Pennsylvania",Thomas,
,,,N,TBA,,,TBA,"Pittsburgh, Pennsylvania",Nugent,
,,,O,TBA,,,TBA,"Pittsburgh, Pennsylvania",Schafer,
,,,P,TBA,,,TBA,"Pittsburgh, Pennsylvania",Shalizi,
,,,Q,TBA,,,TBA,"Pittsburgh, Pennsylvania",Ventura,
,,,R,TBA,,,TBA,"Pittsburgh, Pennsylvania",Rinaldo,
,,,S,TBA,,,TBA,"Pittsburgh, Pennsylvania",Tibshirani,
,,,T,TBA,,,TBA,"Pittsburgh, Pennsylvania",Jin,
,,,U,TBA,,,TBA,"Pittsburgh, Pennsylvania",Lei,
,,,V,TBA,,,TBA,"Pittsburgh, Pennsylvania",Seltman,
,,,W,TBA,,,TBA,"Pittsburgh, Pennsylvania",Instructor TBA,
36996,Statistics Departmental Seminar,0-99,A,MW,03:30PM,05:20PM,SH 125,"Pittsburgh, Pennsylvania",Instructor TBA,
36997,Practicum in Statistics,Jan-36,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Roeder,
StuCo (Student Led Courses),,,,,,,,,,
98000,Student Taught Courses (StuCo): Teaching Practicum,3,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Burkert,
98012,Student Taught Courses (StuCo): Fun with Robots,3,A,T,06:30PM,08:20PM,WEH 5202,"Pittsburgh, Pennsylvania","Cooper, Yeoh",
98038,Student Taught Courses (StuCo): Introduction to Anime,3,A,T,06:30PM,07:50PM,PH 125B,"Pittsburgh, Pennsylvania",Tan,
98089,Student Taught Courses (StuCo): Introduction to Professional Baking,3,A,W,06:30PM,07:50PM,WEH 5316,"Pittsburgh, Pennsylvania","Dietz, Haroldson",
,,,,F,06:30PM,07:50PM,TBA,"Pittsburgh, Pennsylvania",,
98094,Student Taught Courses (StuCo): Sneakerology 101,3,A,M,07:00PM,08:50PM,MM A14,"Pittsburgh, Pennsylvania",Campos,
98166,StuCo: Game Criticism,3,A,W,06:30PM,08:20PM,PH 125B,"Pittsburgh, Pennsylvania","Healy, Nelson",
98171,StuCo: How to Get a Job,3,A,W,06:30PM,07:50PM,WEH 5316,"Pittsburgh, Pennsylvania","Elliott-Foose, Walker",
98174,StuCo: Modern Version Control with Git,3,A,R,06:30PM,07:20PM,PH 226C,"Pittsburgh, Pennsylvania","Kase, Grove",
98186,Student Taught Courses (StuCo): Roller Coasters: Background and Design,3,A,T,06:30PM,07:20PM,SH 208,"Pittsburgh, Pennsylvania",Zink,
98187,Student Taught Course (StuCo): Zombie Survival 101,3,A,R,07:00PM,08:50PM,PH A18A,"Pittsburgh, Pennsylvania","Colmar, Cohen",
98198,Student Taught Courses (StuCo): Knitting: My Heart is in the Stitch,3,A,T,06:30PM,07:50PM,PH A21,"Pittsburgh, Pennsylvania",Justl,
98201,Student Taught Courses (StuCo): Filmography,3,A,R,06:30PM,09:20PM,MM A14,"Pittsburgh, Pennsylvania",Bhatnagar,
98205,Student Taught Courses (StuCo): Introduction to Minecraft,3,A,M,06:30PM,07:20PM,HL FAR,"Pittsburgh, Pennsylvania","Zorn, McKay",
,,,,M,06:30PM,07:20PM,HL NEAR,"Pittsburgh, Pennsylvania",,
98206,Student Taught Courses (StuCo): Experience Entertainment,3,A,R,06:30PM,07:50PM,PH A21,"Pittsburgh, Pennsylvania",Sterling,
98217,Student Taught Courses (StuCo): Bhangra 101,3,A,T,06:30PM,08:20PM,TBA,"Pittsburgh, Pennsylvania","Gill, Sanghavi, Gheewala",
98222,Student Taught Courses (StuCo): Introduction to IOS Development,3,A,W,06:30PM,08:20PM,HH B131,"Pittsburgh, Pennsylvania","Raghavan, Gazzola",
98230,Student Taught Courses (StuCo): Order of the White Lotus,3,A,M,06:30PM,07:20PM,PH A22,"Pittsburgh, Pennsylvania","Rakla, Sivakumaran",
98233,"Student Taught Courses (StuCo): Miyazaki: Anime Legend, His Life and Work",3,A,M,06:30PM,09:20PM,WEH 8427,"Pittsburgh, Pennsylvania",Burgess,
98237,Student Taught Courses (StuCo): How to Get More Out of Life: Manage Your Energy,3,A,M,06:30PM,07:20PM,PH A19D,"Pittsburgh, Pennsylvania",Smith,
98239,Student Taught Courses (StuCo): League of Legends,3,A,M,06:30PM,08:20PM,PH A19,"Pittsburgh, Pennsylvania",Somasundar,
98241,Student Taught Courses (StuCo): Mock Trial - The StuCo,3,A,W,06:30PM,07:50PM,DH 2122,"Pittsburgh, Pennsylvania",Channarasappa,
98244,Student Taught Courses (StuCo): Sign Language Through Pop Music,3,A,M,06:30PM,07:50PM,WEH 5316,"Pittsburgh, Pennsylvania",Pintar,
98247,"Student Taught Courses (StuCo): Yer a Wizard, Scotty: A Harry Potter Analysis",3,A,M,06:30PM,07:50PM,DH 1209,"Pittsburgh, Pennsylvania","Charleson, Smith",
98251,Student Taught Courses (StuCo): Racecar Engineering,3,A,M,08:00PM,09:20PM,SH 220,"Pittsburgh, Pennsylvania",Simms-Levy,
98252,Student Taught Courses (StuCo): Wordplay: Fundamentals of Scrabble Strategy,3,A,R,06:30PM,07:20PM,SH 208,"Pittsburgh, Pennsylvania",Chang,
98253,Student Taught Courses (StuCo): Beginner Throwing: An Introduction to Yo-yo,3,A,M,07:00PM,07:50PM,WEH 5304,"Pittsburgh, Pennsylvania",Kubiak,
98254,Student Taught Courses (StuCo): Ukulele For Non-Majors,3,A,T,06:30PM,07:50PM,WEH 5310,"Pittsburgh, Pennsylvania",Cheng,
98258,Student Taught Courses (StuCo): Pokemon 101,3,A,W,07:00PM,08:20PM,WEH 5302,"Pittsburgh, Pennsylvania","Best, Hu",
98259,Student Taught Courses (StuCo): General Tso's Chicken: A Detour to Chinese Langu,3,A,M,05:00PM,06:20PM,PH A22,"Pittsburgh, Pennsylvania",Huang,
98260,Student Taught Courses (StuCo): Mindfulness-Based Stress Reduction,3,A,M,06:30PM,07:20PM,WEH 5320,"Pittsburgh, Pennsylvania",Fascione,
98261,Student Taught Courses (StuCo): The Captivity Debate: Killer Whales,3,A,M,06:30PM,07:20PM,PH 225B,"Pittsburgh, Pennsylvania",Bodnar,
98262,Student Taught Courses (StuCo): Intro to Boardgames and Miniature Wargames,3,A,T,06:30PM,08:50PM,WEH 5316,"Pittsburgh, Pennsylvania","Vielott, Schulz",
98263,Student Taught Courses (StuCo): Thinking Visually,3,A,S,12:30PM,02:20PM,TBD TBD,"Pittsburgh, Pennsylvania",Popat,
98267,Student Taught Courses (StuCo): Jamaican Entertainment,3,A,W,06:30PM,07:20PM,DH 1117,"Pittsburgh, Pennsylvania",Ardito,
98268,Student Taught Courses (StuCo): The Scary Story: Gothic Lit and the Uncanny,3,A,W,06:30PM,07:50PM,PH 126A,"Pittsburgh, Pennsylvania",Paik,
98269,Student Taught Courses (StuCo): Intro to Sabermetrics & Exploring Baseball Data,3,A,W,07:00PM,08:20PM,WEH 5310,"Pittsburgh, Pennsylvania","Moskwa, Silverman, Yurko",
98270,Student Taught Courses (StuCo): Quadrotors: Robots in da Skies,3,A,T,06:30PM,08:20PM,SH 219,"Pittsburgh, Pennsylvania","McHale, Reidy",
98271,Student Taught Courses (StuCo): Speedrunning 101%,3,A,T,06:30PM,07:20PM,PH 126A,"Pittsburgh, Pennsylvania","Reynolds, Forney",
98272,Student Taught Courses (StuCo): Financial Freedom,3,A,W,06:30PM,08:20PM,PH A19,"Pittsburgh, Pennsylvania","Unnava, Hsun",
98273,Student Taught Courses (StuCo): Mermaidology,3,A,T,07:00PM,08:20PM,BH 237B,"Pittsburgh, Pennsylvania",Chowdhury,
98274,Student Taught Courses (StuCo): How to Start an Anonymous Website,3,A,W,06:00PM,07:20PM,PH A22,"Pittsburgh, Pennsylvania",Gutkind,
Tepper School of Business,,,,,,,,,,
45697,German Language & Culture,6,A3,TR,08:30AM,10:15AM,POS 145,"Pittsburgh, Pennsylvania",Stender,
45698,China Language and Culture,6,A3,TR,08:30AM,10:15AM,POS 146,"Pittsburgh, Pennsylvania",Ho-Chen,
45701,Financial and Managerial Accounting II,6,A3,MW,08:30AM,10:15AM,POS 152,"Pittsburgh, Pennsylvania",Corona,
,,,B3,MW,10:30AM,12:15PM,POS 152,"Pittsburgh, Pennsylvania",Corona,
,,,C3,MW,01:30PM,03:15PM,POS 152,"Pittsburgh, Pennsylvania",Corona,
,,,F3,TR,08:00PM,09:45PM,POS 152,"Pittsburgh, Pennsylvania",Sudbury,
,,,M3,R,08:00PM,10:45PM,TBA,"Pittsburgh, Pennsylvania",Corona,
45711,Global Economics,6,A4,MW,08:30AM,10:15AM,POS 153,"Pittsburgh, Pennsylvania",Ales,
,,,B4,MW,10:30AM,12:15PM,POS 153,"Pittsburgh, Pennsylvania",Ales,
45730,Marketing Management,6,A3,TR,08:30AM,10:15AM,POS 151,"Pittsburgh, Pennsylvania",Montgomery,
,,,B3,TR,01:30PM,03:15PM,POS 151,"Pittsburgh, Pennsylvania",Montgomery,
,,,F3,M,06:30PM,10:00PM,POS 151,"Pittsburgh, Pennsylvania",Derdenger,
,,,M3,W,07:30PM,10:15PM,TBA,"Pittsburgh, Pennsylvania",Montgomery,
45741,Managing Networks & Organizations,6,A4,TR,01:30PM,03:15PM,POS 153,"Pittsburgh, Pennsylvania",Aven,
,,,F4,TR,06:00PM,07:45PM,POS 152,"Pittsburgh, Pennsylvania",Aven,
,,,M4,T,08:00PM,10:45PM,TBA,"Pittsburgh, Pennsylvania",Fichman,
45745,Ethics and Leadership,3,A4,T,08:30AM,10:15AM,POS 152,"Pittsburgh, Pennsylvania",Kim,
,,,B4,R,08:30AM,10:15AM,POS 152,"Pittsburgh, Pennsylvania",Kim,
,,,C4,T,10:30AM,12:15PM,POS 152,"Pittsburgh, Pennsylvania",Kim,
,,,D4,R,10:30AM,12:15PM,POS 152,"Pittsburgh, Pennsylvania",Kim,
45747,Accelerate Leadership Assessment,0,M3,TBA,,,TBA,"Pittsburgh, Pennsylvania",Maxwell,
45748,Accelerate Leadership Feedback,0,F3,TBA,,,TBA,"Pittsburgh, Pennsylvania",Maxwell,
,,,M3,TBA,,,TBA,"Pittsburgh, Pennsylvania",Maxwell,
45749,Leadership Immersion Workshop,0,A4,TBA,,,TBA,"Pittsburgh, Pennsylvania",Maxwell,
45751,Optimization,6,F3,TR,06:00PM,07:45PM,POS 152,"Pittsburgh, Pennsylvania",Van Hoeve,
,,,M3,T,08:00PM,10:45PM,TBA,"Pittsburgh, Pennsylvania",Van Hoeve,
45752,Statistical Decision Making,6,A3,MW,08:30AM,10:15AM,POS 152,"Pittsburgh, Pennsylvania",Epple,
,,,B3,MW,10:30AM,12:15PM,POS 152,"Pittsburgh, Pennsylvania",Epple,
,,,C3,MW,01:30PM,03:15PM,POS 152,"Pittsburgh, Pennsylvania",Epple,
,,,F4,TR,08:00PM,09:45PM,POS 152,"Pittsburgh, Pennsylvania",Trick,
,,,M4,R,08:00PM,10:45PM,TBA,"Pittsburgh, Pennsylvania",Trick,
45760,Operations Management,6,A3,TR,10:30AM,12:15PM,POS 151,"Pittsburgh, Pennsylvania",Tayur,
,,,B3,TR,03:30PM,05:15PM,POS 151,"Pittsburgh, Pennsylvania",Tayur,
45792,Writing for Managers,3,A3,M,08:30AM,10:15AM,POS 146,"Pittsburgh, Pennsylvania",Pierce,
,,,B3,W,08:30AM,10:15AM,POS 146,"Pittsburgh, Pennsylvania",Pierce,
,,,C3,M,10:30AM,12:15PM,POS 145,"Pittsburgh, Pennsylvania",Pierce,
,,,D3,W,10:30AM,12:15PM,POS 145,"Pittsburgh, Pennsylvania",Pierce,
,,,G3,M,08:30AM,10:15AM,POS 145,"Pittsburgh, Pennsylvania",Deems,
,,,J3,W,08:30AM,10:15AM,POS 145,"Pittsburgh, Pennsylvania",Deems,
,,,K3,M,01:30PM,03:15PM,POS 146,"Pittsburgh, Pennsylvania",Pierce,
,,,L3,W,01:30PM,03:15PM,POS 146,"Pittsburgh, Pennsylvania",Pierce,
,,,N3,M,03:30PM,05:15PM,POS 146,"Pittsburgh, Pennsylvania",Placone,
,,,O3,W,03:30PM,05:15PM,POS 146,"Pittsburgh, Pennsylvania",Placone,
45800,Corporate Financial Reporting,6,A3,MW,01:30PM,03:15PM,IA CP AUD,"Pittsburgh, Pennsylvania",Karolyi,
,,,E3,M,06:30PM,10:00PM,POS 153,"Pittsburgh, Pennsylvania",Karolyi,
45803,"Strategy, Performance Measurement, and Corporate Governance",6,A4,TR,01:30PM,03:15PM,POS 151,"Pittsburgh, Pennsylvania",Sudbury,
45805,Entrepreneurial high Growth Companies,6,A3,TR,10:30AM,12:15PM,IA CP AUD,"Pittsburgh, Pennsylvania",Mawhinney,
,,,E3,R,06:30PM,10:00PM,POS 151,"Pittsburgh, Pennsylvania",Demmler,
45806,Entrepreneurial Alternatives,6,E3,M,06:30PM,10:00PM,POS 152,"Pittsburgh, Pennsylvania",Cynkar,
,,,E4,M,06:30PM,10:00PM,POS 152,"Pittsburgh, Pennsylvania",Cynkar,
45808,Gaining Advantage through Sales,6,E4,W,06:30PM,10:00PM,IA CP AUD,"Pittsburgh, Pennsylvania","Roman, Paulisick",
45810,"Money, Banking and Finacial Markets",6,A3,MW,03:30PM,05:15PM,POS 152,"Pittsburgh, Pennsylvania",Goodfriend,
,,,E3,T,06:30PM,10:00PM,POS 146,"Pittsburgh, Pennsylvania",Goodfriend,
,,,M3,M,07:30PM,10:15PM,TBA,"Pittsburgh, Pennsylvania",Goodfriend,
45811,Monetary Policy in the US and Abroad,6,E4,T,06:30PM,10:00PM,POS 153,"Pittsburgh, Pennsylvania",Goodfriend,
45820,Finance II,6,A3,MW,01:30PM,03:15PM,POS 153,"Pittsburgh, Pennsylvania",Hollifield,
,,,B3,MW,03:30PM,05:15PM,POS 153,"Pittsburgh, Pennsylvania",Hollifield,
45822,Corporate Finance,6,A4,MW,01:30PM,03:15PM,POS 152,"Pittsburgh, Pennsylvania",Sacchetto,
,,,E4,T,06:30PM,10:00PM,POS 151,"Pittsburgh, Pennsylvania",Sacchetto,
,,,M4,M,07:30PM,10:15PM,TBA,"Pittsburgh, Pennsylvania",Glover,
45824,Venture Capital and Private Equity,6,A3,MW,01:30PM,03:15PM,POS 151,"Pittsburgh, Pennsylvania",Routledge,
45825,International Finance,6,E3,T,06:30PM,10:00PM,IA CP AUD,"Pittsburgh, Pennsylvania",Osambela Zavala,
45826,Real Estate,6,A3,TR,10:30AM,12:15PM,POS 146,"Pittsburgh, Pennsylvania",Spatt,
45830,Marketing Research,6,A3,MW,10:30AM,12:15PM,POS 151,"Pittsburgh, Pennsylvania",Galak,
,,,E3,T,06:30PM,10:00PM,POS 153,"Pittsburgh, Pennsylvania",Galak,
,,,M4,W,07:30PM,10:15PM,TBA,"Pittsburgh, Pennsylvania",Galak,
45831,Pricing Strategy,6,A4,TR,01:30PM,03:15PM,POS 152,"Pittsburgh, Pennsylvania",Boatwright,
,,,E4,W,06:30PM,10:00PM,POS 152,"Pittsburgh, Pennsylvania",Boatwright,
45833,New Product Management,6,A3,TR,03:30PM,05:15PM,POS 152,"Pittsburgh, Pennsylvania",Boatwright,
,,,E3,W,06:30PM,10:00PM,POS 151,"Pittsburgh, Pennsylvania",Boatwright,
45834,Business to Business Marketing,6,E3,M,06:30PM,10:00PM,POS 146,"Pittsburgh, Pennsylvania",Mather,
45836,Consumer Behavior,6,A4,MW,10:30AM,12:15PM,POS 152,"Pittsburgh, Pennsylvania",Olivola,
,,,E4,T,06:30PM,10:00PM,IA CP AUD,"Pittsburgh, Pennsylvania",Olivola,
45840,Negotiations,6,A3,MW,01:30PM,03:15PM,POS 145,"Pittsburgh, Pennsylvania",Chow,
,,,B3,MW,03:30PM,05:15PM,POS 145,"Pittsburgh, Pennsylvania",Chow,
45841,Team Conflict and Negotiation,6,A4,MW,03:30PM,05:15PM,POS 146,"Pittsburgh, Pennsylvania",Weingart,
,,,E4,W,06:30PM,10:00PM,POS 146,"Pittsburgh, Pennsylvania",Weingart,
45843,Organization Power and Influence,6,A3,TR,01:30PM,03:15PM,IA CP AUD,"Pittsburgh, Pennsylvania",Krackhardt,
,,,E3,R,06:30PM,10:00PM,POS 146,"Pittsburgh, Pennsylvania",Krackhardt,
45847,Cross Cultural Management and Ethics,6,A3,MW,10:30AM,12:15PM,IA CP AUD,"Pittsburgh, Pennsylvania",Hooker,
45851,Data Mining,6,A4,TR,01:30PM,03:15PM,IA CP AUD,"Pittsburgh, Pennsylvania",Pena,
,,,E4,W,06:30PM,10:00PM,POS 153,"Pittsburgh, Pennsylvania",Pena,
,,,M3,M,07:30PM,10:15PM,TBA,"Pittsburgh, Pennsylvania",Pena,
45852,Optimization Methods in Finance,6,E3,W,06:30PM,10:00PM,IA CP AUD,"Pittsburgh, Pennsylvania",Pena,
45855,Statistical Applications in Management,6,A4,TR,10:30AM,12:15PM,POS 151,"Pittsburgh, Pennsylvania",Epple,
45861,Six Sigma Tools and Techniques,6,A4,TR,03:30PM,05:15PM,POS 151,"Pittsburgh, Pennsylvania",Wolf,
,,,M4,W,07:30PM,10:15PM,TBA,"Pittsburgh, Pennsylvania",Wolf,
45862,Supply Chain Management,6,A3,TR,03:30PM,05:15PM,POS 153,"Pittsburgh, Pennsylvania",Secomandi,
,,,E3,R,06:30PM,10:00PM,POS 153,"Pittsburgh, Pennsylvania",Secomandi,
45864,Operations Strategy,6,A4,MW,01:30PM,03:15PM,POS 151,"Pittsburgh, Pennsylvania",Cho,
,,,E4,M,06:30PM,10:00PM,POS 151,"Pittsburgh, Pennsylvania",Cho,
45870,Strategic Corporate Management,6,A4,MW,10:30AM,12:15PM,POS 151,"Pittsburgh, Pennsylvania",Miller,
,,,E3,M,06:30PM,10:00PM,IA CP AUD,"Pittsburgh, Pennsylvania",Miller,
45872,Technology Strategy,6,A4,TR,03:30PM,05:15PM,POS 153,"Pittsburgh, Pennsylvania",Derdenger,
,,,E4,R,06:30PM,10:00PM,POS 151,"Pittsburgh, Pennsylvania",Derdenger,
45877,Contracts,6,A4,TR,10:30AM,12:15PM,IA CP AUD,"Pittsburgh, Pennsylvania",Tungate,
45882,Digital Marketing and Social Media Strategy,6,A4,TR,10:30AM,12:15PM,POS 153,"Pittsburgh, Pennsylvania",Singh,
45887,Mobile Pervasive Computing,6,A3,TR,10:30AM,11:50AM,NSH 1305,"Pittsburgh, Pennsylvania",Sadeh,
45891,Presenting Competitively,6,A3,TR,01:30PM,03:15PM,POS 153,"Pittsburgh, Pennsylvania",Young,
45892,Executive Communication Skills,6,A4,MW,10:30AM,12:15PM,POS 146,"Pittsburgh, Pennsylvania",Pierce,
45895,Business Acting I,6,A3,MW,10:30AM,12:15PM,POS 146,"Pittsburgh, Pennsylvania",Hitch,
,,,A4,TR,03:30PM,05:15PM,POS 145,"Pittsburgh, Pennsylvania",Hitch,
,,,E3,R,06:30PM,10:00PM,POS 147,"Pittsburgh, Pennsylvania",Hitch,
45896,Business Acting II,6,E4,R,06:30PM,10:00PM,POS 146,"Pittsburgh, Pennsylvania",Hitch,
45903,Taxes and Business Strategy,6,E4,M,06:30PM,10:00PM,POS 146,"Pittsburgh, Pennsylvania",Bird,
45905,Funding Early Stage Ventures,6,E4,R,06:30PM,10:00PM,POS 153,"Pittsburgh, Pennsylvania",Demmler,
45909,Designing and Leading a Business CAP-S,12,A,TR,01:30PM,03:15PM,POS 145,"Pittsburgh, Pennsylvania","Mawhinney, Boni",
45911,Capitalism,6,A4,M,01:30PM,05:00PM,POS 153,"Pittsburgh, Pennsylvania",Meltzer,
45912,Business Forecasting with Time Series Models,6,A4,MW,03:30PM,05:15PM,POS 151,"Pittsburgh, Pennsylvania",Sowell,
,,,E4,M,06:30PM,10:00PM,POS 153,"Pittsburgh, Pennsylvania",Sowell,
45921,Corporate Restructuring,6,A3,MW,10:30AM,12:15PM,POS 153,"Pittsburgh, Pennsylvania",Dammon,
,,,E4,M,06:30PM,10:00PM,IA CP AUD,"Pittsburgh, Pennsylvania",Sacchetto,
45928,Energy Finance,6,A4,MW,03:30PM,05:15PM,POS 152,"Pittsburgh, Pennsylvania",Telmer,
45934,Marketing with Electronic Social Media,6,A4,MW,01:30PM,03:15PM,IA CP AUD,"Pittsburgh, Pennsylvania",Montgomery,
45937,Marketing Project,12,E,W,06:30PM,09:50PM,POS 147,"Pittsburgh, Pennsylvania",Instructor TBA,
45938,Marketing Project,6,E3,TBA,,,TBA,"Pittsburgh, Pennsylvania",Mather,
45939,Integrated Product Development Project,12,A,TR,10:30AM,01:15PM,POS 145,"Pittsburgh, Pennsylvania",Boatwright,
45942,Organizational Change,6,E4,R,06:30PM,10:00PM,IA CP AUD,"Pittsburgh, Pennsylvania",Rousseau,
45944,Developing Star Performers,6,E3,W,06:30PM,10:00PM,POS 152,"Pittsburgh, Pennsylvania",Huffner,
45959,Business Analytics Capstone,12,A,TR,01:30PM,03:15PM,POS 146,"Pittsburgh, Pennsylvania",Van Hoeve,
45965,Service Management: Go-To-Marketing Strategy and Operations,6,E3,W,06:30PM,10:00PM,POS 153,"Pittsburgh, Pennsylvania",Tayur,
45970,Studies in Strategy,6,A3,TR,03:30PM,05:15PM,IA CP AUD,"Pittsburgh, Pennsylvania",Williams,
,,,E3,T,06:30PM,10:00PM,POS 151,"Pittsburgh, Pennsylvania",Williams,
45971,Personnel Strategy,6,E4,T,06:30PM,10:00PM,POS 146,"Pittsburgh, Pennsylvania",Miller,
45977,Catastrophic Risk Analysis,6,A4,TR,03:30PM,05:15PM,POS 146,"Pittsburgh, Pennsylvania",Apt,
45980,Big Data,6,A3,MW,03:30PM,05:15PM,POS 151,"Pittsburgh, Pennsylvania",Monroe,
45984,Technology Leadership Project,12,A,TR,01:30PM,03:15PM,POS 145,"Pittsburgh, Pennsylvania","Sadeh, Boni",
45987,Mobile Pervasive Computing Project,6,A4,TBA,,,TBA,"Pittsburgh, Pennsylvania",Sadeh,
45988,Management of Software Development for Technology Executives:,6,,,,,,,,
,Management of Software Development for Technology Executives,,A4,TR,10:30AM,11:50AM,NSH 1305,"Pittsburgh, Pennsylvania",Miranda,
45989,System Architecture for Managers:,6,,,,,,,,
,System Architecture for Managers,,A4,MW,10:30AM,11:50AM,WEH 5304,"Pittsburgh, Pennsylvania",Bass,
45990,Management Game,12,A,TR,08:30AM,10:15AM,POS 153,"Pittsburgh, Pennsylvania",Lamont,
45992,German Study Abroad Capstone,12,A4,TBA,,,TBA,"Pittsburgh, Pennsylvania",Instructor TBA,
45993,China Study Abroad Capstone,12,A4,TBA,,,TBA,"Pittsburgh, Pennsylvania",Instructor TBA,
45997,Independent Study,6,A3,TBA,,,TBA,"Pittsburgh, Pennsylvania",Instructor TBA,
,,,A4,TBA,,,TBA,"Pittsburgh, Pennsylvania",Instructor TBA,
,,,E3,TBA,,,TBA,"Pittsburgh, Pennsylvania",Instructor TBA,
,,,E4,TBA,,,TBA,"Pittsburgh, Pennsylvania",Instructor TBA,
45998,Independent Study,12,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Instructor TBA,
,,,E,TBA,,,TBA,"Pittsburgh, Pennsylvania",Instructor TBA,
45999,US Practical Training,3,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Instructor TBA,
46700,Managerial Economics (MSIN),6,T3,MWF,09:30AM,11:20AM,TBA,"Pittsburgh, Pennsylvania",Lamont,
46701,Business Management(MSIN),3,A4,TBA,,,TBA,"Pittsburgh, Pennsylvania",Lamont,
,,,T4,MWF,11:30AM,01:20PM,TBA,"Pittsburgh, Pennsylvania",Lamont,
46721,Lausanne Semester,20,A3,TBA,,,TBA,"Pittsburgh, Pennsylvania",Instructor TBA,
46832,Marketing Research,6,A3,TR,01:30PM,03:20PM,WEH 5415,"Pittsburgh, Pennsylvania",Corder,
46833,Product & Brand Management,6,A4,TR,01:30PM,03:20PM,WEH 5415,"Pittsburgh, Pennsylvania",Lankford,
46903,Financial Computing III,6,I4,M,05:30PM,08:30PM,POS 145,"Pittsburgh, Pennsylvania",Roehrig,
,,,M4,M,05:30PM,08:30PM,POS 145,"New York, New York",Roehrig,
46904,Financial Computing IV,6,I3,TBA,,,TBA,"Pittsburgh, Pennsylvania",Kramkov,
,,,M3,TBA,,,TBA,"New York, New York",Kramkov,
46926,Statistical & Machine Learning Methodss for Financial Data,6,I3,W,05:30PM,08:30PM,POS 145,"Pittsburgh, Pennsylvania",Schafer,
,,,M3,W,05:30PM,08:30PM,POS 145,"New York, New York",Schafer,
46929,Financial Time Series Analysis,6,I4,W,05:30PM,08:30PM,POS 145,"Pittsburgh, Pennsylvania",Schafer,
,,,M4,W,05:30PM,08:30PM,POS 145,"New York, New York",Schafer,
46932,Simulation Methods for Option Pricing,6,I4,R,05:30PM,08:30PM,POS 145,"Pittsburgh, Pennsylvania",Lehoczky,
,,,M4,R,05:30PM,08:30PM,POS 145,"New York, New York",Lehoczky,
46944,Stochastic Calculus for Finance I,6,H3,MW,03:30PM,05:20PM,POS 145,"Pittsburgh, Pennsylvania",Robertson,
,,,M3,T,05:30PM,08:30PM,POS 145,"New York, New York",Robertson,
46945,Stochastic Calculus II,6,H4,MW,01:30PM,03:20PM,POS 145,"Pittsburgh, Pennsylvania",Shreve,
,,,M4,T,05:30PM,08:30PM,POS 145,"New York, New York",Shreve,
46950,Numerical Methods,6,I4,TBA,,,TBA,"Pittsburgh, Pennsylvania",Nicolaides,
,,,M4,TBA,,,TBA,"New York, New York",Nicolaides,
46955,Risk Management II,6,I4,TBA,,,TBA,"Pittsburgh, Pennsylvania",Shreve,
,,,M4,TBA,,,TBA,"New York, New York",Shreve,
46971,Presentations for Computational Finance,6,I3,R,05:30PM,08:30PM,IA CP AUD,"Pittsburgh, Pennsylvania",Young,
,,,M3,R,05:30PM,08:30PM,IA CP AUD,"New York, New York",Young,
46974,Financial Products and Markets,6,I3,R,05:30PM,08:30PM,POS 145,"Pittsburgh, Pennsylvania",Bryant,
,,,M3,R,05:30PM,08:30PM,POS 145,"New York, New York",Bryant,
46975,Macro for Computational Finance,6,I3,M,05:30PM,08:30PM,POS 145,"Pittsburgh, Pennsylvania",Zetlin-Jones,
